timestamp,amount,category,user_type,region,label
2024-01-02 19:00:00,198.5513877035639,B,old,north,1
2024-01-02 20:00:00,124.43298065469239,C,new,north,0
2024-01-02 21:00:00,146.90108078394618,C,new,north,0
2024-01-02 22:00:00,139.26097988050117,A,new,south,0
2024-01-02 23:00:00,159.03587837025876,C,old,south,0
2024-01-03 00:00:00,163.74328040972324,B,old,north,1
2024-01-03 01:00:00,164.5985293578686,C,new,north,1
2024-01-03 02:00:00,181.08257352037958,C,old,south,1
2024-01-03 03:00:00,189.8716553861774,C,new,north,1
2024-01-03 04:00:00,179.34975498477277,A,new,north,1
2024-01-03 05:00:00,148.78129571552506,B,new,south,0
2024-01-03 06:00:00,144.35952269785122,A,new,north,0
2024-01-03 07:00:00,160.05523671767872,A,old,north,1
2024-01-03 08:00:00,168.52239052809324,A,old,south,1
2024-01-03 09:00:00,156.33617308565755,A,old,south,0
2024-01-03 10:00:00,133.09030327495555,A,old,north,0
2024-01-03 11:00:00,173.641190171536,B,new,south,1
2024-01-03 12:00:00,152.15370462532192,C,old,north,0
2024-01-03 13:00:00,151.54974531155915,A,new,north,0
2024-01-03 14:00:00,158.90774651883814,A,old,north,0
2024-01-03 15:00:00,155.20202165839677,B,old,south,0
2024-01-03 16:00:00,152.66997888975797,B,old,south,0
2024-01-03 17:00:00,134.39749386133622,C,new,north,0
2024-01-03 18:00:00,157.75505066096682,B,new,north,0
2024-01-03 19:00:00,174.05907583813735,C,new,south,1
2024-01-03 20:00:00,165.29288010242578,A,new,south,1
2024-01-03 21:00:00,178.9624287820129,A,old,south,1
2024-01-03 22:00:00,145.42909955359985,C,new,north,0
2024-01-03 23:00:00,134.43883041764397,B,new,south,0
2024-01-04 00:00:00,155.08300042044007,C,old,south,0
2024-01-04 01:00:00,147.71526762902607,B,old,north,0
2024-01-04 02:00:00,149.79330033584503,A,new,north,0
2024-01-04 03:00:00,164.23499436162254,B,old,north,1
2024-01-04 04:00:00,149.9383892179069,C,new,south,0
2024-01-04 05:00:00,134.9986302158721,C,old,north,0
2024-01-04 06:00:00,148.82010544236005,A,new,north,0
2024-01-04 07:00:00,166.80118733721602,B,new,north,1
2024-01-04 08:00:00,173.42961202013834,B,new,north,1
2024-01-04 09:00:00,173.22845568166693,B,new,south,1
2024-01-04 10:00:00,168.4894618849582,A,new,north,1
2024-01-04 11:00:00,156.6381306806951,B,old,south,0
2024-01-04 12:00:00,168.0982819791826,C,new,south,1
2024-01-04 13:00:00,159.15328683603525,B,new,south,0
2024-01-04 14:00:00,162.26192275640474,A,new,north,1
2024-01-04 15:00:00,141.2134652426812,B,new,south,0
2024-01-04 16:00:00,160.87749927521432,B,new,north,1
2024-01-04 17:00:00,167.57332468502824,C,old,north,1
2024-01-04 18:00:00,166.82254626879418,B,old,north,1
2024-01-04 19:00:00,134.24961947881403,C,new,south,0
2024-01-04 20:00:00,161.92521552806764,C,old,north,1
2024-01-04 21:00:00,131.12220845072173,A,new,north,0
2024-01-04 22:00:00,163.47353292277052,C,old,north,1
2024-01-04 23:00:00,145.97325616794572,C,old,south,0
2024-01-05 00:00:00,194.1128588505089,A,new,south,1
2024-01-05 01:00:00,162.3848665859178,C,old,south,1
2024-01-05 02:00:00,176.02328039647847,A,old,north,1
2024-01-05 03:00:00,202.2174527404856,B,new,south,1
2024-01-05 04:00:00,143.6519637782256,A,new,north,0
2024-01-05 05:00:00,168.71349821811822,C,old,north,1
2024-01-05 06:00:00,136.28177981534307,A,old,south,0
2024-01-05 07:00:00,166.89794016499837,C,old,north,1
2024-01-05 08:00:00,195.31418532900807,B,new,south,1
2024-01-05 09:00:00,147.44233571116422,A,old,north,0
2024-01-05 10:00:00,142.28091373410808,B,old,south,0
2024-01-05 11:00:00,158.17651532962873,C,old,north,0
2024-01-05 12:00:00,200.9163457617657,C,new,north,1
2024-01-05 13:00:00,175.4207783990651,B,new,north,1
2024-01-05 14:00:00,141.9017069588798,A,new,north,0
2024-01-05 15:00:00,189.1012116496354,A,new,north,1
2024-01-05 16:00:00,126.89874015333626,C,old,south,0
2024-01-05 17:00:00,202.7311825760545,B,new,north,1
2024-01-05 18:00:00,177.12901360030318,B,old,south,1
2024-01-05 19:00:00,195.27114880013437,A,old,south,1
2024-01-05 20:00:00,127.0440378323193,A,old,south,0
2024-01-05 21:00:00,163.38883661719373,A,old,north,1
2024-01-05 22:00:00,157.32222146868568,B,new,north,0
2024-01-05 23:00:00,139.86041053106717,A,new,north,0
2024-01-06 00:00:00,134.07952759497215,A,new,south,0
2024-01-06 01:00:00,170.14162517519097,C,new,north,1
2024-01-06 02:00:00,171.95463416227247,A,new,north,1
2024-01-06 03:00:00,185.99948093451505,A,old,south,1
2024-01-06 04:00:00,149.93157893346338,B,new,south,0
2024-01-06 05:00:00,157.1678037968838,B,new,south,0
2024-01-06 06:00:00,132.35080150107817,C,new,south,0
2024-01-06 07:00:00,190.81571623989498,A,new,south,1
2024-01-06 08:00:00,161.39096175514487,C,old,south,1
2024-01-06 09:00:00,174.45177003240212,B,old,north,1
2024-01-06 10:00:00,175.15810792222024,C,old,south,1
2024-01-06 11:00:00,189.18214314603955,B,old,north,1
2024-01-06 12:00:00,143.37201065465092,C,old,north,0
2024-01-06 13:00:00,173.95173200694356,C,new,north,1
2024-01-06 14:00:00,159.49982587381916,A,old,south,0
2024-01-06 15:00:00,202.11354132681262,C,old,north,1
2024-01-06 16:00:00,143.31271642007965,A,old,south,0
2024-01-06 17:00:00,183.42852695527745,A,new,south,1
2024-01-06 18:00:00,167.00683558456794,A,new,north,1
2024-01-06 19:00:00,165.95712188412043,A,old,south,1
2024-01-06 20:00:00,161.0804145209498,C,new,north,1
2024-01-06 21:00:00,186.93331645673575,B,new,north,1
2024-01-06 22:00:00,165.2770340214787,B,old,south,1
2024-01-06 23:00:00,129.51169323758046,B,new,north,0
2024-01-07 00:00:00,184.3900713742449,C,new,north,1
2024-01-07 01:00:00,180.72403664263445,A,new,north,1
2024-01-07 02:00:00,171.74275368425694,B,old,south,1
2024-01-07 03:00:00,137.43052740504908,C,old,north,0
2024-01-07 04:00:00,140.5376927955736,A,old,south,0
2024-01-07 05:00:00,122.45114229527782,B,new,south,0
2024-01-07 06:00:00,169.20659746359627,A,old,north,1
2024-01-07 07:00:00,133.00902303651262,B,new,north,0
2024-01-07 08:00:00,125.6249821427567,B,new,south,0
2024-01-07 09:00:00,185.49978238600087,B,new,south,1
2024-01-07 10:00:00,175.36359128925693,A,old,north,1
2024-01-07 11:00:00,153.33656670338146,C,old,north,0
2024-01-07 12:00:00,157.3190683348561,A,old,south,0
2024-01-07 13:00:00,111.85311586032115,B,old,south,0
2024-01-07 14:00:00,178.33489838118442,A,new,south,1
2024-01-07 15:00:00,146.1453707102263,C,old,south,0
2024-01-07 16:00:00,166.6058172626628,A,new,south,1
2024-01-07 17:00:00,110.22875476417032,C,old,north,0
2024-01-07 18:00:00,179.5513606432309,C,old,south,1
2024-01-07 19:00:00,144.9431046122855,A,old,south,0
2024-01-07 20:00:00,132.47915472421292,B,new,north,0
2024-01-07 21:00:00,153.20796731023265,C,new,north,0
2024-01-07 22:00:00,148.0720956412903,A,new,south,0
2024-01-07 23:00:00,181.48535225819734,C,new,south,1
2024-01-08 00:00:00,151.59209755276746,B,new,north,0
2024-01-08 01:00:00,187.25234053226734,A,old,south,1
2024-01-08 02:00:00,166.60285231578146,A,new,south,1
2024-01-08 03:00:00,177.88735774424748,A,new,north,1
2024-01-08 04:00:00,159.95667093544228,B,new,south,0
2024-01-08 05:00:00,185.44117964679765,C,new,north,1
2024-01-08 06:00:00,136.92752019434647,A,old,north,0
2024-01-08 07:00:00,162.27248914988655,C,new,north,1
2024-01-08 08:00:00,152.0712834113717,C,old,north,0
2024-01-08 09:00:00,187.93256959014624,B,old,south,1
2024-01-08 10:00:00,189.98068809318852,A,old,north,1
2024-01-08 11:00:00,160.00842518474238,C,new,south,1
2024-01-08 12:00:00,134.16977797808389,A,old,south,0
2024-01-08 13:00:00,168.54194633583336,A,new,south,1
2024-01-08 14:00:00,126.70780529932466,B,new,south,0
2024-01-08 15:00:00,192.52285597566222,A,new,south,1
2024-01-08 16:00:00,150.53659858727923,A,new,north,0
2024-01-08 17:00:00,159.3885967316501,C,new,north,0
2024-01-08 18:00:00,146.3809784838649,B,old,north,0
2024-01-08 19:00:00,141.96436826598358,A,old,north,0
2024-01-08 20:00:00,174.74582633094104,C,new,south,1
2024-01-08 21:00:00,156.82766645897357,B,old,north,0
2024-01-08 22:00:00,160.8496507784635,B,new,south,1
2024-01-08 23:00:00,139.92217841562322,C,old,south,0
2024-01-09 00:00:00,177.1211844699408,C,old,north,1
2024-01-09 01:00:00,179.15579470273735,C,old,north,1
2024-01-09 02:00:00,155.82143026240846,C,old,north,0
2024-01-09 03:00:00,185.35844266663776,C,old,north,1
2024-01-09 04:00:00,157.91751691550954,A,new,south,0
2024-01-09 05:00:00,175.59510992577643,A,new,south,1
2024-01-09 06:00:00,127.54144838339805,B,old,north,0
2024-01-09 07:00:00,167.06861732972826,A,new,south,1
2024-01-09 08:00:00,154.5703706478613,A,old,south,0
2024-01-09 09:00:00,163.11044851909992,A,new,south,1
2024-01-09 10:00:00,162.21364811311653,C,old,north,1
2024-01-09 11:00:00,162.51399644353967,B,old,south,1
2024-01-09 12:00:00,172.31401458725105,B,old,north,1
2024-01-09 13:00:00,148.69652736788044,B,new,north,0
2024-01-09 14:00:00,171.38158519071285,B,new,south,1
2024-01-09 15:00:00,184.65049766235813,A,old,south,1
2024-01-09 16:00:00,131.79717990039353,A,old,north,0
2024-01-09 17:00:00,144.3891980354135,C,new,south,0
2024-01-09 18:00:00,145.22929148997628,B,new,south,0
2024-01-09 19:00:00,138.15908401098082,A,new,north,0
2024-01-09 20:00:00,150.50604460725881,A,new,north,0
2024-01-09 21:00:00,180.6623703079968,C,new,north,1
2024-01-09 22:00:00,188.95173849024857,C,old,north,1
2024-01-09 23:00:00,162.12349939493004,C,new,south,1
2024-01-10 00:00:00,153.515279783036,A,old,south,0
2024-01-10 01:00:00,176.0584793816132,A,old,north,1
2024-01-10 02:00:00,112.7206301149564,C,new,north,0
2024-01-10 03:00:00,138.89643055793684,B,new,north,0
2024-01-10 04:00:00,113.56739186600169,C,old,south,0
2024-01-10 05:00:00,138.68600565289117,C,new,north,0
2024-01-10 06:00:00,144.65964946196,C,old,south,0
2024-01-10 07:00:00,189.55363755875356,C,new,north,1
2024-01-10 08:00:00,104.77876067688021,A,new,north,0
2024-01-10 09:00:00,151.66594799531333,B,new,north,0
2024-01-10 10:00:00,172.39132944356214,C,old,south,1
2024-01-10 11:00:00,168.21461326538187,B,new,south,1
2024-01-10 12:00:00,189.23476267069788,B,old,south,1
2024-01-10 13:00:00,163.22102957193178,B,new,north,1
2024-01-10 14:00:00,167.4855636096229,C,old,south,1
2024-01-10 15:00:00,123.229863363949,A,new,south,0
2024-01-10 16:00:00,140.2346228364638,C,old,north,0
2024-01-10 17:00:00,124.34590513103953,B,old,north,0
2024-01-10 18:00:00,171.452162158282,B,old,south,1
2024-01-10 19:00:00,166.9738090351449,A,old,south,1
2024-01-10 20:00:00,166.2707593456703,C,old,south,1
2024-01-10 21:00:00,142.3713278308385,B,old,south,0
2024-01-10 22:00:00,140.54100441366668,A,new,north,0
2024-01-10 23:00:00,164.18893864592835,B,old,north,1
2024-01-11 00:00:00,146.6122789445773,A,old,north,0
2024-01-11 01:00:00,139.59190872335526,A,old,south,0
2024-01-11 02:00:00,149.83221257483865,C,new,south,0
2024-01-11 03:00:00,146.78515927929382,B,new,north,0
2024-01-11 04:00:00,142.66554050743093,C,new,north,0
2024-01-11 05:00:00,135.48464366484797,B,old,south,0
2024-01-11 06:00:00,168.97379536677812,C,new,south,1
2024-01-11 07:00:00,191.12098878954114,B,new,north,1
2024-01-11 08:00:00,159.21991598762693,C,old,north,0
2024-01-11 09:00:00,164.44868273939855,A,old,north,1
2024-01-11 10:00:00,170.7275570520341,B,new,south,1
2024-01-11 11:00:00,167.33131514386244,B,old,south,1
2024-01-11 12:00:00,143.0617534336604,A,old,south,0
2024-01-11 13:00:00,194.3969242220517,C,old,south,1
2024-01-11 14:00:00,144.8537897264408,B,old,south,0
2024-01-11 15:00:00,172.96176729320817,B,new,south,1
2024-01-11 16:00:00,170.60382614685824,C,old,north,1
2024-01-11 17:00:00,120.83116915730724,A,new,north,0
2024-01-11 18:00:00,152.8230716617416,C,new,south,0
2024-01-11 19:00:00,161.1325690362434,C,new,north,1
2024-01-11 20:00:00,162.6630242284857,C,new,south,1
2024-01-11 21:00:00,166.02841031033535,B,old,north,1
2024-01-11 22:00:00,175.15325745879952,A,old,south,1
2024-01-11 23:00:00,159.84969271458445,A,old,north,0
2024-01-12 00:00:00,167.0923513603589,C,new,north,1
2024-01-12 01:00:00,159.10090826455234,B,new,south,0
2024-01-12 02:00:00,139.65332686490453,C,new,south,0
2024-01-12 03:00:00,160.6480288273935,B,old,north,1
2024-01-12 04:00:00,174.98179688506139,B,new,north,1
2024-01-12 05:00:00,182.1757676495073,B,old,south,1
2024-01-12 06:00:00,170.74631315088408,B,old,north,1
2024-01-12 07:00:00,186.68700651898598,A,old,south,1
2024-01-12 08:00:00,168.3772949481796,B,old,south,1
2024-01-12 09:00:00,177.27759643337674,B,new,north,1
2024-01-12 10:00:00,178.74782298559572,C,old,south,1
2024-01-12 11:00:00,155.53298918232528,C,new,north,0
2024-01-12 12:00:00,174.52006865135337,A,old,north,1
2024-01-12 13:00:00,141.18710204718172,C,new,south,0
2024-01-12 14:00:00,166.9962468509773,B,new,north,1
2024-01-12 15:00:00,171.54051653336904,C,old,south,1
2024-01-12 16:00:00,181.0219024139866,A,old,south,1
2024-01-12 17:00:00,176.41518607962612,C,old,south,1
2024-01-12 18:00:00,181.28228366669427,C,new,north,1
2024-01-12 19:00:00,158.01239339747153,A,old,south,0
2024-01-12 20:00:00,153.09213690659905,A,old,north,0
2024-01-12 21:00:00,154.50202484228768,B,new,south,0
2024-01-12 22:00:00,165.3256746089726,C,old,south,1
2024-01-12 23:00:00,123.82505968715495,B,new,south,0
2024-01-13 00:00:00,186.63513940789107,C,old,north,1
2024-01-13 01:00:00,160.8774671965795,C,new,north,1
2024-01-13 02:00:00,151.6999683532976,B,new,south,0
2024-01-13 03:00:00,109.40567578789079,C,old,south,0
2024-01-13 04:00:00,159.26372987643435,C,new,north,0
2024-01-13 05:00:00,156.0304696984849,C,old,north,0
2024-01-13 06:00:00,142.0590713870949,A,old,north,0
2024-01-13 07:00:00,146.53906309745975,B,new,south,0
2024-01-13 08:00:00,159.46726711109673,A,old,north,0
2024-01-13 09:00:00,148.23527080824636,B,new,south,0
2024-01-13 10:00:00,171.4375613235671,B,new,north,1
2024-01-13 11:00:00,145.02432822711967,C,new,south,0
2024-01-13 12:00:00,163.09216859041555,B,new,south,1
2024-01-13 13:00:00,183.6009073762234,A,new,south,1
2024-01-13 14:00:00,159.26808274874898,A,new,north,0
2024-01-13 15:00:00,167.1195424791949,A,new,north,1
2024-01-13 16:00:00,165.85302774801195,B,new,north,1
2024-01-13 17:00:00,160.1599379923453,A,old,south,1
2024-01-13 18:00:00,158.6598571611298,B,old,south,0
2024-01-13 19:00:00,148.57251557100176,A,new,north,0
2024-01-13 20:00:00,163.0202458111564,A,old,south,1
2024-01-13 21:00:00,154.33464982321067,B,old,south,0
2024-01-13 22:00:00,190.92180336469414,A,old,south,1
2024-01-13 23:00:00,176.22286518219823,C,old,north,1
2024-01-14 00:00:00,130.94408208223308,B,old,south,0
2024-01-14 01:00:00,132.05684003563846,B,old,north,0
2024-01-14 02:00:00,157.3908026192127,B,new,north,0
2024-01-14 03:00:00,152.09389045120508,C,old,north,0
2024-01-14 04:00:00,156.33612163556148,B,old,north,0
2024-01-14 05:00:00,173.02322921304625,A,old,north,1
2024-01-14 06:00:00,166.31471797754713,A,old,south,1
2024-01-14 07:00:00,166.1125846091631,A,new,north,1
2024-01-14 08:00:00,188.92389330990787,B,new,north,1
2024-01-14 09:00:00,132.2221689165384,A,new,north,0
2024-01-14 10:00:00,162.07877668297797,B,new,south,1
2024-01-14 11:00:00,148.41894904105493,A,old,south,0
2024-01-14 12:00:00,188.70871571678703,C,new,south,1
2024-01-14 13:00:00,115.81296788353313,C,new,south,0
2024-01-14 14:00:00,116.69036828573996,C,new,north,0
2024-01-14 15:00:00,166.092725926961,C,new,north,1
2024-01-14 16:00:00,182.52593118648295,B,old,south,1
2024-01-14 17:00:00,175.465086426341,A,new,south,1
2024-01-14 18:00:00,143.98038413364583,C,old,south,0
2024-01-14 19:00:00,190.12843444003158,B,new,south,1
2024-01-14 20:00:00,135.37062502811582,C,old,north,0
2024-01-14 21:00:00,186.1496837908669,C,old,south,1
2024-01-14 22:00:00,138.01543499283713,B,new,south,0
2024-01-14 23:00:00,152.96351655325557,B,new,south,0
2024-01-15 00:00:00,172.78539075713834,A,new,south,1
2024-01-15 01:00:00,130.6758433820767,A,new,south,0
2024-01-15 02:00:00,189.38046795081536,C,old,south,1
2024-01-15 03:00:00,152.8411233719737,C,old,south,0
2024-01-15 04:00:00,162.74552271356578,A,new,north,1
2024-01-15 05:00:00,183.24401578081503,A,new,north,1
2024-01-15 06:00:00,144.137493096657,B,old,north,0
2024-01-15 07:00:00,181.21627372510778,A,new,north,1
2024-01-15 08:00:00,192.8106714178474,A,old,north,1
2024-01-15 09:00:00,146.88842005340842,C,new,north,0
2024-01-15 10:00:00,187.3877534519259,A,old,south,1
2024-01-15 11:00:00,124.78842811516793,C,old,south,0
2024-01-15 12:00:00,167.79200789589135,A,old,north,1
2024-01-15 13:00:00,135.42802968592383,B,old,south,0
2024-01-15 14:00:00,178.8513709707238,A,old,north,1
2024-01-15 15:00:00,177.20912096844407,A,new,south,1
2024-01-15 16:00:00,201.54759991182488,A,old,south,1
2024-01-15 17:00:00,188.42565965904998,C,new,south,1
2024-01-15 18:00:00,156.6845760479709,B,old,south,0
2024-01-15 19:00:00,138.3650502540232,A,old,south,0
2024-01-15 20:00:00,171.3137415933878,C,new,south,1
2024-01-15 21:00:00,158.78537179229014,B,new,north,0
2024-01-15 22:00:00,191.02310089191408,C,new,north,1
2024-01-15 23:00:00,116.67238313168443,C,new,south,0
2024-01-16 00:00:00,203.76113518577256,B,old,north,1
2024-01-16 01:00:00,170.63981215223606,A,new,south,1
2024-01-16 02:00:00,143.73975756559256,C,old,north,0
2024-01-16 03:00:00,174.67978454837132,C,new,south,1
2024-01-16 04:00:00,185.94842842579408,A,new,north,1
2024-01-16 05:00:00,162.28693782607377,A,old,south,1
2024-01-16 06:00:00,124.70159231710315,B,old,north,0
2024-01-16 07:00:00,154.1230592730579,B,new,south,0
2024-01-16 08:00:00,180.78790106084276,B,old,north,1
2024-01-16 09:00:00,169.9332946845475,A,old,south,1
2024-01-16 10:00:00,156.86985938329255,C,old,south,0
2024-01-16 11:00:00,186.16631661782873,C,old,south,1
2024-01-16 12:00:00,174.78611681664594,B,old,north,1
2024-01-16 13:00:00,176.32678311876688,A,old,north,1
2024-01-16 14:00:00,151.78730616038396,C,old,north,0
2024-01-16 15:00:00,149.85232636507803,B,old,south,0
2024-01-16 16:00:00,126.00080558633957,C,new,north,0
2024-01-16 17:00:00,154.8121648812549,C,old,south,0
2024-01-16 18:00:00,178.70784107596256,A,new,north,1
2024-01-16 19:00:00,155.91813405968827,A,old,north,0
2024-01-16 20:00:00,168.9107769305801,C,old,north,1
2024-01-16 21:00:00,182.2239871330656,B,old,north,1
2024-01-16 22:00:00,167.45665983597263,A,old,south,1
2024-01-16 23:00:00,169.41029523521604,C,new,north,1
2024-01-17 00:00:00,132.8435507592489,A,new,north,0
2024-01-17 01:00:00,153.54870431796047,A,old,south,0
2024-01-17 02:00:00,194.5325301299319,A,new,south,1
2024-01-17 03:00:00,162.07594362192188,C,old,north,1
2024-01-17 04:00:00,197.9347636399315,B,old,north,1
2024-01-17 05:00:00,145.53768738722107,B,new,south,0
2024-01-17 06:00:00,164.6789490426908,B,new,south,1
2024-01-17 07:00:00,152.34643124896263,A,old,south,0
2024-01-17 08:00:00,171.83969370249108,C,old,north,1
2024-01-17 09:00:00,177.9001733612024,A,new,north,1
2024-01-17 10:00:00,172.049321914018,B,old,north,1
2024-01-17 11:00:00,180.8370428749606,B,new,south,1
2024-01-17 12:00:00,159.73654022955347,C,old,south,0
2024-01-17 13:00:00,156.18943264672646,A,old,south,0
2024-01-17 14:00:00,124.83613985448056,B,new,north,0
2024-01-17 15:00:00,172.7690187032913,C,new,south,1
2024-01-17 16:00:00,163.44368184480314,A,new,north,1
2024-01-17 17:00:00,158.64170524874933,A,old,south,0
2024-01-17 18:00:00,156.1836518909131,B,old,north,0
2024-01-17 19:00:00,159.2624087731242,B,old,north,0
2024-01-17 20:00:00,155.27527737004166,A,old,south,0
2024-01-17 21:00:00,149.4393232287339,A,new,north,0
2024-01-17 22:00:00,164.79177761448338,B,old,south,1
2024-01-17 23:00:00,169.68318237865907,A,old,north,1
2024-01-18 00:00:00,144.5886417122764,B,old,south,0
2024-01-18 01:00:00,151.98528861625218,A,new,south,0
2024-01-18 02:00:00,155.90756497470264,B,old,north,0
2024-01-18 03:00:00,160.0962661475357,C,old,south,1
2024-01-18 04:00:00,157.43629060828465,B,new,north,0
2024-01-18 05:00:00,173.19442399312788,B,old,south,1
2024-01-18 06:00:00,126.9526596859238,C,old,south,0
2024-01-18 07:00:00,130.49925603319767,A,new,south,0
2024-01-18 08:00:00,163.87138798507155,C,old,south,1
2024-01-18 09:00:00,147.94628304344423,B,old,north,0
2024-01-18 10:00:00,177.6848461154762,A,old,south,1
2024-01-18 11:00:00,183.39601905177102,C,new,south,1
2024-01-18 12:00:00,164.67494352845821,A,old,north,1
2024-01-18 13:00:00,138.56050167451642,A,old,north,0
2024-01-18 14:00:00,181.0918703245412,C,new,north,1
2024-01-18 15:00:00,163.97805324300654,A,new,north,1
2024-01-18 16:00:00,130.26128054945764,C,old,north,0
2024-01-18 17:00:00,132.02960703869633,B,old,north,0
2024-01-18 18:00:00,190.3389357941729,A,old,south,1
2024-01-18 19:00:00,187.0227182652246,B,old,north,1
2024-01-18 20:00:00,109.6571371580751,B,new,south,0
2024-01-18 21:00:00,132.84418209484247,A,old,north,0
2024-01-18 22:00:00,182.8171099124331,C,new,south,1
2024-01-18 23:00:00,159.63014823213905,A,new,south,0
2024-01-19 00:00:00,174.03698570984187,B,old,south,1
2024-01-19 01:00:00,158.76094507803808,B,old,north,0
2024-01-19 02:00:00,173.08984980142407,C,new,north,1
2024-01-19 03:00:00,160.11667093330868,A,new,north,1
2024-01-19 04:00:00,151.24783486486066,B,old,north,0
2024-01-19 05:00:00,181.17487659829618,B,new,south,1
2024-01-19 06:00:00,164.04109232051292,B,old,north,1
2024-01-19 07:00:00,173.04777432487134,C,old,south,1
2024-01-19 08:00:00,163.14895849921533,B,new,south,1
2024-01-19 09:00:00,150.27286212900373,B,new,north,0
2024-01-19 10:00:00,192.16778622714384,A,old,north,1
2024-01-19 11:00:00,167.0993650951533,A,new,north,1
2024-01-19 12:00:00,152.89902711255698,B,old,south,0
2024-01-19 13:00:00,185.5665894063743,B,old,north,1
2024-01-19 14:00:00,133.58352452242084,A,old,south,0
2024-01-19 15:00:00,204.7256730159197,C,new,north,1
2024-01-19 16:00:00,156.41700484673143,C,old,south,0
2024-01-19 17:00:00,134.63971585233247,C,old,north,0
2024-01-19 18:00:00,198.1188269691513,C,old,north,1
2024-01-19 19:00:00,150.73664773854418,C,old,south,0
2024-01-19 20:00:00,164.86489139711256,C,old,north,1
2024-01-19 21:00:00,174.35381482878927,C,old,north,1
2024-01-19 22:00:00,183.6834505532029,C,old,north,1
2024-01-19 23:00:00,165.9954912744313,A,old,north,1
2024-01-20 00:00:00,147.05369183339926,C,old,north,0
2024-01-20 01:00:00,164.37985046667984,C,old,north,1
2024-01-20 02:00:00,151.61368909336556,C,old,north,0
2024-01-20 03:00:00,164.98023352729047,B,new,south,1
2024-01-20 04:00:00,192.56299091513716,A,old,south,1
2024-01-20 05:00:00,175.1185038328759,A,old,north,1
2024-01-20 06:00:00,164.13292876196678,A,old,north,1
2024-01-20 07:00:00,174.76981665212682,C,new,north,1
2024-01-20 08:00:00,176.20161303818372,C,old,south,1
2024-01-20 09:00:00,138.4425179406255,B,new,south,0
2024-01-20 10:00:00,160.83445422431396,A,old,north,1
2024-01-20 11:00:00,211.25055318665034,C,old,south,1
2024-01-20 12:00:00,184.25641970063734,A,new,north,1
2024-01-20 13:00:00,149.931288816776,B,old,north,0
2024-01-20 14:00:00,147.93584207764758,B,new,north,0
2024-01-20 15:00:00,147.26948553648796,B,new,north,0
2024-01-20 16:00:00,177.32639900524114,A,old,south,1
2024-01-20 17:00:00,192.15281842232434,C,old,south,1
2024-01-20 18:00:00,171.64334088960115,C,old,north,1
2024-01-20 19:00:00,163.14324699737637,B,old,south,1
2024-01-20 20:00:00,151.11689284734456,C,new,south,0
2024-01-20 21:00:00,166.58746291167054,B,new,north,1
2024-01-20 22:00:00,143.59756559807582,A,old,south,0
2024-01-20 23:00:00,121.28468905577523,B,new,north,0
2024-01-21 00:00:00,192.73651380224896,A,new,north,1
