timestamp,amount,category,user_type,region,label
2024-01-03 04:00:00,86.46155999388083,A,old,north,0
2024-01-03 05:00:00,112.23352577681736,A,old,south,1
2024-01-03 06:00:00,120.61999044991902,C,new,north,1
2024-01-03 07:00:00,118.62560238232398,A,old,south,1
2024-01-03 08:00:00,83.21564953554723,B,new,south,0
2024-01-03 09:00:00,93.81575248297571,B,old,north,0
2024-01-03 10:00:00,106.62526862807128,B,new,north,1
2024-01-03 11:00:00,119.51090254244718,A,new,south,1
2024-01-03 12:00:00,90.4165152430942,B,old,south,0
2024-01-03 13:00:00,96.28682046672365,C,new,south,0
2024-01-03 14:00:00,77.87330051987944,C,new,north,0
2024-01-03 15:00:00,76.07586751838659,A,old,south,0
2024-01-03 16:00:00,116.25051644788397,C,new,north,1
2024-01-03 17:00:00,127.12480057141646,C,old,north,1
2024-01-03 18:00:00,98.55979756839332,A,old,south,0
2024-01-03 19:00:00,120.07065795784048,B,old,north,1
2024-01-03 20:00:00,107.23272050095268,B,new,south,1
2024-01-03 21:00:00,87.09760490789752,B,new,south,0
2024-01-03 22:00:00,107.22791211016828,A,new,south,1
2024-01-03 23:00:00,130.76073132931938,C,old,south,1
2024-01-04 00:00:00,99.28347921780097,B,new,south,0
2024-01-04 01:00:00,131.29287311628013,B,old,north,1
2024-01-04 02:00:00,47.60509791820511,A,old,north,0
2024-01-04 03:00:00,116.43805008750448,B,new,south,1
2024-01-04 04:00:00,101.74094136476343,A,old,south,1
2024-01-04 05:00:00,94.01985299068265,C,new,north,0
2024-01-04 06:00:00,101.83521553071004,A,new,north,1
2024-01-04 07:00:00,60.248621707982146,A,new,north,0
2024-01-04 08:00:00,95.60656224324975,A,new,north,0
2024-01-04 09:00:00,107.14225143023492,A,new,south,1
2024-01-04 10:00:00,129.55788089483033,C,old,south,1
2024-01-04 11:00:00,89.63459563452705,C,old,north,0
2024-01-04 12:00:00,83.83012794213624,B,old,south,0
2024-01-04 13:00:00,89.96485912830927,C,new,north,0
2024-01-04 14:00:00,118.30804235404148,C,new,south,1
2024-01-04 15:00:00,106.57502219319369,B,new,north,1
2024-01-04 16:00:00,89.40479592465923,C,old,south,0
2024-01-04 17:00:00,110.26534866226712,A,new,north,1
2024-01-04 18:00:00,101.9415509869608,A,old,north,1
2024-01-04 19:00:00,119.37289981065778,B,old,south,1
2024-01-04 20:00:00,85.95893812245295,B,new,north,0
2024-01-04 21:00:00,93.44675706804463,B,new,south,0
2024-01-04 22:00:00,92.15783693735685,A,old,south,0
2024-01-04 23:00:00,70.72970103735763,C,new,north,0
2024-01-05 00:00:00,105.92240554129152,A,old,south,1
2024-01-05 01:00:00,105.22110544359779,B,new,south,1
2024-01-05 02:00:00,100.10226913284922,C,new,south,1
2024-01-05 03:00:00,95.30825733249706,C,old,south,0
2024-01-05 04:00:00,71.69258515899172,A,new,south,0
2024-01-05 05:00:00,91.58709354469282,B,old,north,0
2024-01-05 06:00:00,93.14570966946461,A,new,south,0
2024-01-05 07:00:00,83.95445461556761,C,old,south,0
2024-01-05 08:00:00,96.77428576667981,A,old,south,0
2024-01-05 09:00:00,108.08101713629077,A,new,south,1
2024-01-05 10:00:00,137.7237180242106,B,old,south,1
2024-01-05 11:00:00,103.49155625663678,B,new,north,1
2024-01-05 12:00:00,105.15100781445528,C,new,south,1
2024-01-05 13:00:00,98.51108168467665,A,new,north,0
2024-01-05 14:00:00,61.62457569401917,A,old,north,0
2024-01-05 15:00:00,99.46972249101566,A,old,north,0
2024-01-05 16:00:00,101.20460419882053,C,new,north,1
2024-01-05 17:00:00,149.26484224970574,C,new,south,1
2024-01-05 18:00:00,96.15278070437755,B,old,north,0
2024-01-05 19:00:00,106.03094684667225,B,new,north,1
2024-01-05 20:00:00,99.30576460589513,B,new,south,0
2024-01-05 21:00:00,76.62643924760935,A,old,south,0
2024-01-05 22:00:00,122.85645629030041,A,new,south,1
2024-01-05 23:00:00,115.03866065373549,B,old,north,1
2024-01-06 00:00:00,115.82063894086093,A,new,south,1
2024-01-06 01:00:00,81.81225090410521,B,old,south,0
2024-01-06 02:00:00,128.05588621872198,C,new,north,1
2024-01-06 03:00:00,71.96297874415438,B,new,south,0
2024-01-06 04:00:00,111.73714187600541,C,old,south,1
2024-01-06 05:00:00,143.80911251619958,A,new,south,1
2024-01-06 06:00:00,80.18927349738624,B,old,south,0
2024-01-06 07:00:00,88.67404540794456,A,new,north,0
2024-01-06 08:00:00,101.99302730175282,C,old,south,1
2024-01-06 09:00:00,89.93048691767602,C,old,south,0
2024-01-06 10:00:00,68.98673137867735,C,old,north,0
2024-01-06 11:00:00,101.37125949612054,A,old,south,1
2024-01-06 12:00:00,78.7539257254779,A,new,north,0
2024-01-06 13:00:00,109.47184861270364,A,new,south,1
2024-01-06 14:00:00,81.61151531532394,A,old,north,0
2024-01-06 15:00:00,130.9986881003508,C,old,north,1
2024-01-06 16:00:00,84.33493415327526,C,old,north,0
2024-01-06 17:00:00,93.55876967588648,B,new,north,0
2024-01-06 18:00:00,116.27034434739339,B,new,south,1
2024-01-06 19:00:00,75.3827136713209,A,new,north,0
2024-01-06 20:00:00,104.54919869208258,C,new,south,1
2024-01-06 21:00:00,126.14285508564856,C,old,north,1
2024-01-06 22:00:00,67.85033530877544,C,old,north,0
2024-01-06 23:00:00,103.69267717064608,B,old,north,1
2024-01-07 00:00:00,105.19765588496847,B,new,south,1
2024-01-07 01:00:00,115.6364574355462,C,new,north,1
2024-01-07 02:00:00,75.26098578243835,C,new,south,0
2024-01-07 03:00:00,73.59086773831447,C,old,south,0
2024-01-07 04:00:00,110.43883131233795,B,old,south,1
2024-01-07 05:00:00,105.93969346466372,C,new,south,1
2024-01-07 06:00:00,105.00985700691753,C,old,south,1
2024-01-07 07:00:00,106.9289641899395,A,new,south,1
2024-01-07 08:00:00,86.39950556843019,A,new,south,0
2024-01-07 09:00:00,104.64507394322007,B,old,south,1
2024-01-07 10:00:00,105.86144946597362,C,new,south,1
2024-01-07 11:00:00,85.71297163947264,C,old,north,0
2024-01-07 12:00:00,137.31549022289514,A,new,north,1
2024-01-07 13:00:00,109.47665841823576,B,old,north,1
2024-01-07 14:00:00,76.17393005594703,A,old,north,0
2024-01-07 15:00:00,113.1310721726766,A,old,north,1
2024-01-07 16:00:00,80.50636659545357,A,new,south,0
2024-01-07 17:00:00,115.74169207484904,A,new,south,1
2024-01-07 18:00:00,123.17191158014808,C,old,south,1
2024-01-07 19:00:00,83.5863536329658,C,old,south,0
2024-01-07 20:00:00,119.26752258488644,A,new,south,1
2024-01-07 21:00:00,108.25561853872996,B,new,south,1
2024-01-07 22:00:00,116.4412031998898,B,new,south,1
2024-01-07 23:00:00,137.93585965307895,B,old,north,1
2024-01-08 00:00:00,95.09223767994258,B,new,north,0
2024-01-08 01:00:00,84.9252767128502,A,new,north,0
2024-01-08 02:00:00,82.20971140748954,C,old,north,0
2024-01-08 03:00:00,83.68379430069123,B,new,south,0
2024-01-08 04:00:00,98.45796581171791,A,new,south,0
2024-01-08 05:00:00,106.82303949633288,B,new,south,1
2024-01-08 06:00:00,105.53381598660039,B,old,north,1
2024-01-08 07:00:00,116.54366498072048,A,old,south,1
2024-01-08 08:00:00,100.26003783755814,C,old,south,1
2024-01-08 09:00:00,129.07068154314635,C,old,south,1
2024-01-08 10:00:00,94.70686333524088,A,old,north,0
2024-01-08 11:00:00,154.40338333179238,C,old,south,1
2024-01-08 12:00:00,112.51334695530012,A,old,north,1
2024-01-08 13:00:00,82.85684887167434,A,new,north,0
2024-01-08 14:00:00,78.58215003877775,A,new,north,0
2024-01-08 15:00:00,109.64944830486371,C,old,north,1
2024-01-08 16:00:00,95.53074429348298,A,new,south,0
2024-01-08 17:00:00,114.28000988184183,B,new,north,1
2024-01-08 18:00:00,109.4647524914709,C,old,north,1
2024-01-08 19:00:00,98.54342174686255,C,new,south,0
2024-01-08 20:00:00,83.06412563863191,C,new,south,0
2024-01-08 21:00:00,69.70305550628271,C,new,north,0
2024-01-08 22:00:00,91.06970095865958,B,new,south,0
2024-01-08 23:00:00,117.12797588646944,C,new,north,1
2024-01-09 00:00:00,104.28187488260409,C,old,north,1
2024-01-09 01:00:00,75.08522442576023,A,old,north,0
2024-01-09 02:00:00,103.46361851702363,C,old,north,1
2024-01-09 03:00:00,107.70634759457674,B,new,south,1
2024-01-09 04:00:00,82.32285127597734,B,old,north,0
2024-01-09 05:00:00,103.07450211891056,B,new,south,1
2024-01-09 06:00:00,101.16417436892,B,new,south,1
2024-01-09 07:00:00,77.14059404338754,C,new,south,0
2024-01-09 08:00:00,107.15574720696567,C,new,south,1
2024-01-09 09:00:00,111.21569052736469,B,old,north,1
2024-01-09 10:00:00,121.66102486350553,B,old,south,1
2024-01-09 11:00:00,121.07604104069806,C,new,north,1
2024-01-09 12:00:00,72.44661264085818,B,old,south,0
2024-01-09 13:00:00,81.24349920169755,A,new,south,0
2024-01-09 14:00:00,110.3007053441732,B,old,north,1
2024-01-09 15:00:00,110.27571901824417,B,old,north,1
2024-01-09 16:00:00,110.30095372612095,A,new,north,1
2024-01-09 17:00:00,177.05462981309444,A,old,south,1
2024-01-09 18:00:00,111.41781021386333,C,new,south,1
2024-01-09 19:00:00,122.71131280361197,C,old,north,1
2024-01-09 20:00:00,119.08003526986406,A,new,north,1
2024-01-09 21:00:00,113.02782502611596,A,new,north,1
2024-01-09 22:00:00,93.69461510719309,C,old,north,0
2024-01-09 23:00:00,115.17938440986535,B,old,south,1
2024-01-10 00:00:00,84.54349570924856,A,new,north,0
2024-01-10 01:00:00,95.26362786519982,C,old,north,0
2024-01-10 02:00:00,90.29272904341794,B,old,north,0
2024-01-10 03:00:00,101.63748278772646,A,new,north,1
2024-01-10 04:00:00,146.29317133347018,B,new,south,1
2024-01-10 05:00:00,62.65469614816504,C,old,north,0
2024-01-10 06:00:00,113.72520380749027,A,new,south,1
2024-01-10 07:00:00,67.74568257620697,B,new,north,0
2024-01-10 08:00:00,90.56136268421133,A,new,north,0
2024-01-10 09:00:00,121.77901193934733,B,old,south,1
2024-01-10 10:00:00,101.28560038190926,C,old,north,1
2024-01-10 11:00:00,78.44510444141387,C,new,south,0
2024-01-10 12:00:00,85.69392581480064,A,old,south,0
2024-01-10 13:00:00,113.59195497869352,B,new,north,1
2024-01-10 14:00:00,85.39266736565727,A,old,south,0
2024-01-10 15:00:00,104.3291717916395,A,new,south,1
2024-01-10 16:00:00,100.91143679807628,B,new,south,1
2024-01-10 17:00:00,86.96799304788365,B,old,south,0
2024-01-10 18:00:00,142.8788817865065,B,new,south,1
2024-01-10 19:00:00,112.67838044636022,C,old,south,1
2024-01-10 20:00:00,59.49714826684786,A,old,south,0
2024-01-10 21:00:00,103.72908629538856,A,new,south,1
2024-01-10 22:00:00,86.76427070463224,C,new,north,0
2024-01-10 23:00:00,117.04866669592448,B,old,north,1
2024-01-11 00:00:00,84.14958523134598,C,new,south,0
2024-01-11 01:00:00,97.70527117066202,C,new,north,0
2024-01-11 02:00:00,110.09974557960915,C,new,south,1
2024-01-11 03:00:00,117.31510388340243,A,new,south,1
2024-01-11 04:00:00,75.99407185888447,C,new,north,0
2024-01-11 05:00:00,93.30997528318103,A,old,south,0
2024-01-11 06:00:00,90.50109377678088,A,old,south,0
2024-01-11 07:00:00,86.93341534852576,A,new,south,0
2024-01-11 08:00:00,135.30908480562192,B,new,south,1
2024-01-11 09:00:00,108.09963421921911,A,new,north,1
2024-01-11 10:00:00,74.78232091329909,A,old,south,0
2024-01-11 11:00:00,118.35723894109552,B,new,south,1
2024-01-11 12:00:00,142.44312394025266,A,old,south,1
2024-01-11 13:00:00,120.64930521102293,C,old,north,1
2024-01-11 14:00:00,69.61260068091974,C,old,south,0
2024-01-11 15:00:00,90.31531854267497,A,new,north,0
2024-01-11 16:00:00,125.33822298373245,B,old,north,1
2024-01-11 17:00:00,85.84661068762438,C,new,south,0
2024-01-11 18:00:00,108.87638856292457,B,old,south,1
2024-01-11 19:00:00,115.49268106858673,B,new,north,1
2024-01-11 20:00:00,81.46139056843833,C,old,south,0
2024-01-11 21:00:00,98.809492878764,B,new,north,0
2024-01-11 22:00:00,35.17465319861854,C,old,north,0
2024-01-11 23:00:00,79.51224717331421,B,new,south,0
2024-01-12 00:00:00,94.9486369721368,C,new,south,0
2024-01-12 01:00:00,75.04433636070301,A,new,north,0
2024-01-12 02:00:00,132.64822607863272,C,new,north,1
2024-01-12 03:00:00,71.39717244078734,C,old,north,0
2024-01-12 04:00:00,91.19911026606033,C,old,north,0
2024-01-12 05:00:00,102.61481154572182,C,new,south,1
2024-01-12 06:00:00,128.82546578132232,B,old,south,1
2024-01-12 07:00:00,71.2827569764112,A,new,south,0
2024-01-12 08:00:00,123.26327504309918,C,new,south,1
2024-01-12 09:00:00,100.20466122039174,B,old,south,1
2024-01-12 10:00:00,80.36982697904098,A,new,north,0
2024-01-12 11:00:00,109.24206948526542,A,new,south,1
2024-01-12 12:00:00,103.9811939114694,A,old,south,1
2024-01-12 13:00:00,87.9956624568241,A,new,south,0
2024-01-12 14:00:00,101.39604169980038,C,new,south,1
2024-01-12 15:00:00,92.2937280627648,C,new,south,0
2024-01-12 16:00:00,102.27034690502497,B,new,north,1
2024-01-12 17:00:00,113.24261349042094,B,old,north,1
2024-01-12 18:00:00,131.72033632290703,B,old,north,1
2024-01-12 19:00:00,75.24369002346302,A,old,south,0
2024-01-12 20:00:00,142.66066749312535,A,new,north,1
2024-01-12 21:00:00,60.958244009549965,C,new,north,0
2024-01-12 22:00:00,96.96429809928833,A,old,south,0
2024-01-12 23:00:00,111.76634412969153,A,new,south,1
2024-01-13 00:00:00,105.61983735470065,A,new,south,1
2024-01-13 01:00:00,87.54600960358812,B,new,north,0
2024-01-13 02:00:00,95.83755499285449,B,new,north,0
2024-01-13 03:00:00,90.13998130682334,C,old,south,0
2024-01-13 04:00:00,88.21270486111577,A,old,south,0
2024-01-13 05:00:00,116.99204194042049,A,old,north,1
2024-01-13 06:00:00,107.14030971930094,C,new,north,1
2024-01-13 07:00:00,86.14180809478691,A,old,south,0
2024-01-13 08:00:00,117.99199750866501,A,old,south,1
2024-01-13 09:00:00,106.14599041753219,B,new,north,1
2024-01-13 10:00:00,116.2572423767792,C,new,south,1
2024-01-13 11:00:00,112.59257683847224,C,old,north,1
2024-01-13 12:00:00,83.42009978155855,C,old,north,0
2024-01-13 13:00:00,88.79637919606061,C,old,north,0
2024-01-13 14:00:00,114.94587210246523,B,old,north,1
2024-01-13 15:00:00,112.2074053086693,B,new,south,1
2024-01-13 16:00:00,99.58196812071704,A,old,south,0
2024-01-13 17:00:00,102.34654766617564,A,old,north,1
2024-01-13 18:00:00,125.5532979157685,A,new,north,1
2024-01-13 19:00:00,88.1685722232834,A,old,north,0
2024-01-13 20:00:00,110.94194762340075,B,new,north,1
2024-01-13 21:00:00,95.95614695132213,C,new,north,0
2024-01-13 22:00:00,95.6463759354556,B,new,south,0
2024-01-13 23:00:00,121.9755370397438,A,old,south,1
2024-01-14 00:00:00,116.5083269797606,B,old,south,1
2024-01-14 01:00:00,116.27019272001277,C,new,south,1
2024-01-14 02:00:00,126.10957614308658,C,old,north,1
2024-01-14 03:00:00,100.42007683265518,B,old,north,1
2024-01-14 04:00:00,113.63905942589928,B,new,north,1
2024-01-14 05:00:00,93.79466486813088,B,new,north,0
2024-01-14 06:00:00,106.48332704976885,A,old,north,1
2024-01-14 07:00:00,97.39713891264631,B,new,south,0
2024-01-14 08:00:00,101.93991929985437,B,old,north,1
2024-01-14 09:00:00,111.90314050873828,B,old,south,1
2024-01-14 10:00:00,83.63558633533054,C,old,south,0
2024-01-14 11:00:00,141.8477455137092,C,old,south,1
2024-01-14 12:00:00,79.87965237000596,A,new,south,0
2024-01-14 13:00:00,75.71622774424536,A,new,north,0
2024-01-14 14:00:00,123.16221747000135,C,new,south,1
2024-01-14 15:00:00,115.83325387925872,C,new,south,1
2024-01-14 16:00:00,112.4823963410431,C,old,south,1
2024-01-14 17:00:00,112.5669101852856,B,old,north,1
2024-01-14 18:00:00,99.7550645430617,B,new,north,0
2024-01-14 19:00:00,82.05491257028336,C,old,north,0
2024-01-14 20:00:00,101.51609116387452,B,old,south,1
2024-01-14 21:00:00,86.45676576975777,B,old,south,0
2024-01-14 22:00:00,119.50239466835502,A,new,north,1
2024-01-14 23:00:00,97.05885236995722,C,new,south,0
2024-01-15 00:00:00,83.49005606414977,C,new,north,0
2024-01-15 01:00:00,93.57228316694014,B,old,north,0
2024-01-15 02:00:00,108.25862908551248,C,new,south,1
2024-01-15 03:00:00,88.7255089439205,A,new,south,0
2024-01-15 04:00:00,83.55559208867137,A,new,south,0
2024-01-15 05:00:00,104.87374422983825,A,new,south,1
2024-01-15 06:00:00,104.89933142217446,C,new,north,1
2024-01-15 07:00:00,89.8611364925774,C,new,north,0
2024-01-15 08:00:00,90.57923388763355,C,old,north,0
2024-01-15 09:00:00,104.64099874715272,C,old,north,1
2024-01-15 10:00:00,71.03831317005351,C,new,north,0
2024-01-15 11:00:00,71.8507245124689,A,new,south,0
2024-01-15 12:00:00,85.63111557495128,B,old,north,0
2024-01-15 13:00:00,95.73105696576306,A,old,north,0
2024-01-15 14:00:00,106.2181513119601,C,new,north,1
2024-01-15 15:00:00,129.50712433899105,A,new,south,1
2024-01-15 16:00:00,117.15319246404039,C,new,south,1
2024-01-15 17:00:00,96.80122940073146,C,new,south,0
2024-01-15 18:00:00,99.61967584194622,A,old,south,0
2024-01-15 19:00:00,79.94941270724382,C,new,north,0
2024-01-15 20:00:00,99.6297372801522,B,new,north,0
2024-01-15 21:00:00,94.22682722159723,C,new,south,0
2024-01-15 22:00:00,106.45437120676179,B,new,south,1
2024-01-15 23:00:00,83.45538112895355,B,old,north,0
2024-01-16 00:00:00,110.38693028482345,C,old,north,1
2024-01-16 01:00:00,130.65477826005156,A,old,south,1
2024-01-16 02:00:00,97.82479703086285,B,new,south,0
2024-01-16 03:00:00,108.03423444197882,A,new,south,1
2024-01-16 04:00:00,113.80287983422225,B,old,south,1
2024-01-16 05:00:00,91.97559056228327,C,new,north,0
2024-01-16 06:00:00,104.48184963620834,C,new,north,1
2024-01-16 07:00:00,100.2518480156359,B,old,north,1
2024-01-16 08:00:00,101.95352197097664,C,old,south,1
2024-01-16 09:00:00,84.53980432289067,B,old,south,0
2024-01-16 10:00:00,100.49020348517885,C,old,north,1
2024-01-16 11:00:00,109.95996582490899,A,new,north,1
2024-01-16 12:00:00,129.02287215590084,C,new,north,1
2024-01-16 13:00:00,119.18541652170414,A,old,north,1
2024-01-16 14:00:00,143.06364915023113,C,new,south,1
2024-01-16 15:00:00,84.65304874223901,A,old,north,0
2024-01-16 16:00:00,117.44641273441357,C,old,north,1
2024-01-16 17:00:00,103.66684011476704,A,new,north,1
2024-01-16 18:00:00,143.79605866435344,B,old,north,1
2024-01-16 19:00:00,83.83403429289697,B,new,north,0
2024-01-16 20:00:00,83.20556315638447,A,new,north,0
2024-01-16 21:00:00,88.01214709111956,C,new,north,0
2024-01-16 22:00:00,57.52208551380386,A,new,south,0
2024-01-16 23:00:00,89.48489956638478,C,old,south,0
2024-01-17 00:00:00,84.81734676892604,B,new,south,0
2024-01-17 01:00:00,103.00787572952416,C,old,south,1
2024-01-17 02:00:00,106.83511951554318,B,old,north,1
2024-01-17 03:00:00,137.52341678431773,C,old,south,1
2024-01-17 04:00:00,119.008476763721,C,old,south,1
2024-01-17 05:00:00,88.46192688675194,C,new,north,0
2024-01-17 06:00:00,82.03170657303284,A,new,north,0
2024-01-17 07:00:00,109.83838343013011,A,old,south,1
2024-01-17 08:00:00,73.59533585958715,B,old,south,0
2024-01-17 09:00:00,136.62917531708706,B,new,north,1
2024-01-17 10:00:00,123.58880241442574,A,old,south,1
2024-01-17 11:00:00,90.6164869579059,B,new,north,0
2024-01-17 12:00:00,65.73730941818245,A,old,north,0
2024-01-17 13:00:00,127.07744748330825,C,new,north,1
2024-01-17 14:00:00,97.70920309494764,B,old,north,0
2024-01-17 15:00:00,124.75632623946923,B,old,south,1
2024-01-17 16:00:00,68.11144682411266,A,new,north,0
2024-01-17 17:00:00,88.01249954092454,B,old,north,0
2024-01-17 18:00:00,100.10487399436366,B,old,south,1
2024-01-17 19:00:00,100.93961187529484,C,new,north,1
2024-01-17 20:00:00,90.99869057041512,B,old,south,0
2024-01-17 21:00:00,112.45699864694997,C,new,south,1
2024-01-17 22:00:00,78.6475914123481,A,new,south,0
2024-01-17 23:00:00,97.15241029957413,B,old,north,0
2024-01-18 00:00:00,102.40591263423798,C,old,south,1
2024-01-18 01:00:00,110.28877668117498,A,old,south,1
2024-01-18 02:00:00,114.2322975617778,B,old,north,1
2024-01-18 03:00:00,77.50715816324262,A,old,south,0
2024-01-18 04:00:00,69.31771658528756,B,old,south,0
2024-01-18 05:00:00,125.55353643797018,A,old,south,1
2024-01-18 06:00:00,106.64628023959183,A,new,south,1
2024-01-18 07:00:00,85.03026926886892,C,old,south,0
2024-01-18 08:00:00,131.02303951045047,A,new,north,1
2024-01-18 09:00:00,102.31349268585717,B,old,south,1
2024-01-18 10:00:00,123.58594368127653,B,old,south,1
2024-01-18 11:00:00,101.35036962820217,C,new,north,1
2024-01-18 12:00:00,141.21495849763974,B,old,north,1
2024-01-18 13:00:00,135.10681684886407,B,old,north,1
2024-01-18 14:00:00,95.02071703041852,B,new,south,0
2024-01-18 15:00:00,119.43141901908712,A,old,north,1
2024-01-18 16:00:00,112.90751899170294,A,old,south,1
2024-01-18 17:00:00,127.37263115064698,B,old,south,1
2024-01-18 18:00:00,80.70153078839792,C,new,north,0
2024-01-18 19:00:00,113.72102919996878,A,old,north,1
2024-01-18 20:00:00,121.16848973699176,C,old,south,1
2024-01-18 21:00:00,64.82521027153771,B,old,north,0
2024-01-18 22:00:00,76.3348297466845,B,old,south,0
2024-01-18 23:00:00,59.21535644479799,A,new,north,0
2024-01-19 00:00:00,94.61186331110885,B,new,north,0
2024-01-19 01:00:00,114.35084511591924,A,old,north,1
2024-01-19 02:00:00,130.04714104192055,B,old,south,1
2024-01-19 03:00:00,101.4818956083955,B,new,north,1
2024-01-19 04:00:00,132.57231091142583,A,new,south,1
2024-01-19 05:00:00,72.39797083570217,A,old,south,0
2024-01-19 06:00:00,65.9323512128969,A,new,south,0
2024-01-19 07:00:00,98.88904602206762,B,old,south,0
2024-01-19 08:00:00,107.68130897878615,B,new,north,1
2024-01-19 09:00:00,99.34610503811814,C,new,south,0
2024-01-19 10:00:00,58.65115799920247,A,new,south,0
2024-01-19 11:00:00,98.21759920974424,B,new,north,0
2024-01-19 12:00:00,73.91060998990294,B,old,south,0
2024-01-19 13:00:00,113.39345097660077,A,new,north,1
2024-01-19 14:00:00,107.33196492193696,C,new,south,1
2024-01-19 15:00:00,81.2024042734529,A,old,north,0
2024-01-19 16:00:00,89.72266165326613,C,new,south,0
2024-01-19 17:00:00,78.81572956222097,B,new,north,0
2024-01-19 18:00:00,98.74641805453656,C,old,south,0
2024-01-19 19:00:00,119.10284641002477,B,new,south,1
2024-01-19 20:00:00,80.28547907328912,A,old,north,0
2024-01-19 21:00:00,110.08093031035689,A,old,north,1
2024-01-19 22:00:00,89.39484763255118,A,old,north,0
2024-01-19 23:00:00,84.14254335475312,C,old,north,0
2024-01-20 00:00:00,97.85939280090885,B,new,south,0
2024-01-20 01:00:00,79.29515355161251,A,old,south,0
2024-01-20 02:00:00,88.92701389305635,A,new,north,0
2024-01-20 03:00:00,76.04244214822303,B,new,south,0
2024-01-20 04:00:00,139.2945026583278,A,new,north,1
2024-01-20 05:00:00,100.70527103943458,B,new,north,1
2024-01-20 06:00:00,86.00548984014829,B,new,south,0
2024-01-20 07:00:00,104.27959821468444,B,new,south,1
2024-01-20 08:00:00,97.7534390061834,B,new,south,0
2024-01-20 09:00:00,95.58060800933553,B,new,south,0
2024-01-20 10:00:00,112.2833340008685,C,new,south,1
2024-01-20 11:00:00,115.1501542009461,A,new,south,1
2024-01-20 12:00:00,89.38997704778944,C,old,south,0
2024-01-20 13:00:00,88.4836351871064,A,old,north,0
2024-01-20 14:00:00,94.49896605696712,C,old,north,0
2024-01-20 15:00:00,53.9615767052883,B,new,north,0
2024-01-20 16:00:00,69.69617875602896,A,old,north,0
2024-01-20 17:00:00,127.3374853488905,A,old,north,1
2024-01-20 18:00:00,132.89935427002567,C,old,south,1
2024-01-20 19:00:00,95.01927920887243,C,new,north,0
2024-01-20 20:00:00,111.53113926111533,A,new,north,1
2024-01-20 21:00:00,106.22500309087073,C,new,north,1
2024-01-20 22:00:00,161.57761616910477,C,new,north,1
2024-01-20 23:00:00,122.39149822869153,C,old,north,1
2024-01-21 00:00:00,97.44164817038467,B,old,north,0
